ID	longitude	latitude	termDepth	Vs30	standDev
16745	-43.4719978	172.668133	15.0	237.84308266138797	0.2564425201050365
16749	-43.4701369	172.669181	15.15	229.30542111024283	0.25507092137133663
16751	-43.4692362	172.669087	15.05	227.9088665298085	0.26661748314165074
16753	-43.468404	172.667769	15.52	220.32910594831398	0.25192107964446725
16754	-43.4677085	172.663977	15.0	223.47737690293064	0.24560660394024209
16755	-43.4675807	172.666438	15.0	227.1659695583121	0.23651229706501992
16756	-43.4674438	172.668899	26.92	203.57709497542075	0.055796418615696446
16757	-43.4667484	172.66512	15.0	231.72024952061776	0.27217435475028606
16758	-43.4666116	172.667581	15.0	227.23798862384768	0.2775094354845006
16759	-43.4659162	172.66379	15.0	233.08717648745736	0.30142012005132574
16760	-43.4657793	172.66625	18.26	223.707391842159	0.20495932348922302
16762	-43.4650155	172.663696	25.06	199.02484108194682	0.07527881686562718
16763	-43.4640554	172.664838	15.01	231.86736953727998	0.22150370864892327
16766	-43.4622629	172.66465	15.0	224.865508929777	0.23679896051614918
16769	-43.4614307	172.663332	15.0	245.26231342110717	0.2698646633141934
17267	-43.4989854	172.625637	7.16	178.18979939093526	0.347528664020216
17283	-43.4994611	172.622487	6.7701	176.11495563446383	0.3044505618964264
17780	-43.4613221	172.663172	15.13	238.38039800290318	0.2533625260508165
18787	-43.5204524	172.64335	10.88	228.50574449192032	0.451679139058006
18946	-43.4998962	172.625131	8.42	168.39433732211617	0.44022770011348655
19185	-43.480022	172.676949	17.52	221.03741238231427	0.17794094175738173
19191	-43.4997604	172.623126	7.14	160.81352601162888	0.37622818788699797
19455	-43.5158538	172.639419	11.12	179.63888228776833	0.40507666319950714
19459	-43.5183381	172.639539	10.0	199.20318067996485	0.43286249238937236
20050	-43.5148781	172.637555	19.98	198.81964513372057	0.18350119539082402
20055	-43.5151489	172.637788	11.0	184.00411575100017	0.4953584859995335
20341	-43.4738887	172.67089	15.0	233.45078212577056	0.23833444209168847
20363	-43.4671314	172.664544	15.0	210.8401727994644	0.2824959774339408
20364	-43.4671992	172.665894	15.0	229.4972081547999	0.2533710234292292
20365	-43.467086	172.666887	13.45	224.5967756426035	0.28737302850584495
20368	-43.4662646	172.664565	11.99	232.7621976820447	0.4174164620574082
20369	-43.4662427	172.665682	13.72	234.80173135145537	0.32377155916724004
20370	-43.464873	172.664833	11.99	243.80292927748403	0.4020978495002668
20371	-43.4655818	172.666532	11.92	247.0010716415731	0.41029132655890016
20375	-43.4644505	172.665322	12.61	221.9907225413378	0.40035177036185643
20376	-43.463506	172.663988	15.0	244.6732598062788	0.3164057010845335
20382	-43.4626575	172.664103	20.83	227.50365062917442	0.1496190048266766
21151	-43.4996429	172.626485	10.28	168.58173999876973	0.3839978058294105
21154	-43.4988396	172.62718	10.1	176.76011763061416	0.4023487173981095
21163	-43.4993512	172.624759	6.67	179.67657747342741	0.2753503772971796
21760	-43.5243399	172.643066	10.0	178.37555307795336	0.3771415572813515
21947	-43.5140581	172.644756	20.0	183.6727813480984	0.14440902608573505
22724	-43.499014	172.619908	15.36	153.1503661107539	0.2908681376324954
22725	-43.499113	172.619767	15.04	152.02454396204408	0.28030020974904035
23297	-43.4995838	172.623477	5.86	189.12944526078408	0.23363793630031554
24310	-43.4995484	172.623662	6.08	178.02840150039404	0.30949777923971444
24311	-43.4997368	172.6235	5.94	175.3070508110726	0.22517010957258143
24499	-43.483866	172.679024	17.74	187.10009185853716	0.2138072043872343
24501	-43.483884	172.679107	20.12	188.2659951326637	0.11913206001541254
25272	-43.4845391	172.679653	15.12	202.86673497653632	0.2673226443681699
26513	-43.4739256	172.671572	15.22	250.1150852094934	0.25724526455626573
26514	-43.4744384	172.671408	15.26	232.28793319751594	0.25873659845013314
26516	-43.4750425	172.671677	15.22	244.69370551959574	0.22048568061092377
26532	-43.4761589	172.671646	15.26	250.90893630318777	0.2254915222598056
26544	-43.5122503	172.641991	20.19	178.87005456567184	0.12728022891081262
26545	-43.5123524	172.642117	24.88	178.97928761156868	0.1020408102431311
26553	-43.4765121	172.672349	15.297	244.35013911082953	0.24111778524230404
27056	-43.518354	172.636863	15.02	167.19359285709126	0.2491638389229906
27647	-43.5239033	172.644152	13.98	212.07468078326394	0.3513994556719532
29901	-43.513894	172.644386	20.0	173.54033362216927	0.1638327093827644
29902	-43.513534	172.644382	18.13	175.24585901746136	0.16943327253927484
29912	-43.524106	172.643119	15.36	206.4569300314413	0.28276713591988356
30106	-43.4868859	172.680437	17.9	188.8735370383624	0.20063634634398436
31036	-43.5154238	172.637891	20.04	197.81701622077478	0.1973703132368883
31345	-43.515331	172.6462	15.0	164.46201179835427	0.24316271533158074
31970	-43.499608	172.624385	17.01	162.57835116980854	0.21002272691635418
31971	-43.499678	172.624336	6.7801	164.78848568918096	0.2847077255870703
32049	-43.487221	172.680812	17.71	204.52697200915384	0.22099281644190172
32133	-43.5145291	172.645793	20.3	176.0267941251969	0.13477917327799935
32134	-43.514645	172.645736	20.3	176.94123495642907	0.16202273633755584
32135	-43.514616	172.645685	20.3	178.30446898913337	0.14006362412746323
32136	-43.4921836	172.61928	10.0	155.76735001842732	0.36911859453403173
32137	-43.4919388	172.619306	10.0	152.70439352306047	0.43516176195305717
32138	-43.4918417	172.619628	10.0	170.21616963570995	0.4329772564586936
32139	-43.4916579	172.619592	10.0	161.2320087107924	0.3884412840098523
32140	-43.4915858	172.619867	10.0	178.61809480001833	0.3520711286347523
32141	-43.4913832	172.619853	10.0	166.3322071857462	0.3791481577327429
32142	-43.4913004	172.620133	10.0	178.50088306387252	0.40289513069377786
32143	-43.490983	172.619711	10.0	160.6263588501263	0.4489404388308587
32144	-43.4914721	172.61923	10.0	155.05715026998627	0.492895709424793
32145	-43.4919694	172.618752	10.0	149.16109914273767	0.3977935170279096
34232	-43.4833459	172.67852	20.1	182.3200080158902	0.1515077256525233
34236	-43.483562	172.678506	20.1	180.1401166579646	0.17869936419246907
35179	-43.514715	172.644794	15.06	202.38116490395035	0.26989054492925973
35180	-43.514708	172.644555	15.08	175.50988618631894	0.24606625811765773
35304	-43.499041	172.62724	7.36	185.84456063909371	0.38392199851314407
35973	-43.483794	172.678834	15.21	174.57689449630215	0.29383966237972386
35974	-43.483715	172.678835	20.08	176.3638959027916	0.1382360805311072
35975	-43.483698	172.678953	20.06	196.32499318384922	0.12754846346987966
35976	-43.483784	172.679064	20.12	194.35536430486016	0.14803110760994662
1	-43.5212056	172.708811	26.04	215.02862750449884	0.07720278120906078
2	-43.5126661	172.705791	40.54	203.5782124896552	0.04764665046670764
9	-43.5189187	172.70202	28.0	185.85901515591073	0.06476588003514622
19	-43.5188032	172.708575	24.99	167.81332315138533	0.11666014273887519
21	-43.5133945	172.704827	37.92	185.33348514593112	0.055154607115310894
22	-43.5170726	172.709446	37.78	177.7295171151427	0.04813236942409306
26	-43.5110419	172.707119	37.41	171.49813022751343	0.04993782533878999
27	-43.5111492	172.704662	22.05	192.62504755415944	0.11582347828490486
28	-43.5083047	172.707421	18.45	177.22388017528212	0.16417963423094298
81	-43.5046386	172.698884	21.06	205.49101623381844	0.15889461070211627
83	-43.5032903	172.69985	20.67	205.30580101401696	0.143621263849431
84	-43.5031614	172.701355	21.06	182.68179139765755	0.1568207595342523
86	-43.5033405	172.698517	21.29	205.8636012950253	0.1278230693107762
106	-43.5204796	172.66767	23.88	168.53851256352223	0.10741780823789485
109	-43.5182087	172.664832	23.82	206.19637913741826	0.09430571902720326
110	-43.5184358	172.668041	24.76	189.01166171134992	0.08884396946071908
116	-43.5156651	172.66569	15.69	209.47437566854083	0.2350887987125692
141	-43.522476	172.680036	22.17	182.62570225267123	0.09935264379995001
227	-43.4165901	172.695517	22.21	190.54012930806937	0.09498107838575362
228	-43.4163473	172.693554	20.7	191.7840657822138	0.14899338134853019
229	-43.4130116	172.692761	18.69	172.64884632689547	0.23464571558051844
230	-43.4087184	172.693526	18.6	202.96370911139724	0.19356326768596638
232	-43.4018026	172.695253	18.73	205.9471300884039	0.171240716903659
233	-43.4019558	172.700011	19.53	198.52701238084208	0.16752256771675583
234	-43.4018441	172.702275	20.05	189.4614983443668	0.18295780361475902
235	-43.3990395	172.702394	20.94	184.14581883568226	0.1557218219413794
237	-43.3994971	172.69561	18.25	193.5364917482527	0.18583531169092063
240	-43.3978464	172.698647	19.36	206.38343005567228	0.18996747258154512
241	-43.3973143	172.701163	20.0	199.43608449357671	0.14966241579116107
251	-43.5324729	172.684831	22.36	191.6110971155603	0.1089307779059217
252	-43.5326878	172.694955	32.21	184.23450502664255	0.04968338636315386
256	-43.5418537	172.68794	31.42	178.51660998874135	0.048253269130479205
258	-43.5364208	172.684354	32.8	153.85947766051385	0.04403818728769299
295	-43.488159	172.681263	19.93	194.91432861651933	0.17230195763289208
298	-43.4898376	172.682631	18.03	197.28146000200655	0.24662626648608538
308	-43.4898006	172.688218	19.66	184.50858762940368	0.17434110643231315
339	-43.4984348	172.69011	33.02	175.45522317320055	0.05394280635708642
349	-43.4806056	172.688755	21.18	180.90085947690477	0.13684001553402775
350	-43.4883389	172.685888	22.0	200.95675859260882	0.15114542746702953
351	-43.4899052	172.685797	29.27	196.29301015774243	0.05176856321889791
352	-43.484113	172.684251	25.89	184.68977444911943	0.0915872873258159
353	-43.4892212	172.682166	18.85	174.01040732360767	0.20067123171322318
354	-43.4865464	172.680779	26.91	190.65826709494186	0.0622273599040094
356	-43.4918231	172.683205	28.2	190.8290539216444	0.05202079111385705
508	-43.4780671	172.692959	21.14	181.1192197369904	0.12383983315238409
509	-43.4779358	172.698214	24.28	164.7891046341693	0.09979643226217055
510	-43.4776244	172.700122	35.48	161.89129742150826	0.04535261705481035
511	-43.4801715	172.698669	24.13	180.4733849719035	0.11311183091362133
512	-43.4820469	172.697051	34.14	178.49938604084042	0.054973579503759314
513	-43.480663	172.694144	33.86	185.8311424996552	0.042075068230988354
537	-43.5144689	172.654532	23.32	169.78154904284037	0.11285793443190795
584	-43.5572108	172.738189	25.55	177.88159827572244	0.09439628494399763
585	-43.5592161	172.73879	17.63	161.14273602277362	0.24880223693536394
659	-43.5195552	172.73058	34.9	211.47735342839653	0.04316734580795233
660	-43.5222188	172.730022	35.13	201.606941860681	0.04119611867056006
661	-43.5276686	172.734444	25.0	192.90059309169044	0.09073597178246177
662	-43.5257985	172.730905	34.45	198.610417940454	0.03712678934332356
663	-43.5243104	172.728283	30.54	186.4240254119152	0.05251378326987466
664	-43.5216805	172.727321	33.39	190.42456403138237	0.03810425860656716
666	-43.5237214	172.730765	21.95	202.67204586296643	0.11856802787797775
672	-43.4310745	172.694446	15.05	199.0421926544892	0.3090556213686432
673	-43.4312097	172.693764	15.5	199.7559626036932	0.287310992452284
674	-43.431117	172.693639	19.7	195.37219131994684	0.17940025480039146
675	-43.4310118	172.693503	15.05	194.63180983216617	0.3248533367283261
676	-43.4306314	172.693416	15.05	193.43070051179782	0.3265889607483388
677	-43.4311076	172.694676	15.5	197.2438554596335	0.33208618817014
678	-43.43103	172.693821	15.05	196.28969432950583	0.29641491272254017
679	-43.4280403	172.694115	15.05	212.05111544374398	0.25128354649099716
680	-43.4304502	172.694573	15.08	208.17636289235426	0.2745034597210026
681	-43.4300383	172.697962	15.15	211.40958078397747	0.2740760731998911
710	-43.55681	172.749099	25.97	217.60629892593346	0.07293000135397734
711	-43.5560206	172.748546	26.02	201.35301262940828	0.07110434449718488
712	-43.5558408	172.74983	23.58	197.8749956442125	0.11044865690217683
713	-43.5528209	172.74892	22.79	204.3044902778576	0.12116648783109997
714	-43.5516709	172.749078	23.25	204.95689401877232	0.09094492968396985
715	-43.5491901	172.746079	28.5	189.30828220019626	0.06561857914109484
716	-43.5460959	172.744296	45.11	200.4644347070982	0.058358907442355695
717	-43.5428682	172.742683	17.29	197.66761965642485	0.21412320413618693
718	-43.5393658	172.741473	16.31	222.23404358039036	0.2507408549424298
858	-43.5167703	172.686726	15.18	190.44121553517206	0.23080404253404582
874	-43.5157968	172.687625	22.99	194.78368345046803	0.09615320822593211
875	-43.5168298	172.686586	19.57	194.03541648849372	0.18556593298635532
876	-43.5171304	172.687984	22.32	168.43164877998646	0.1422752869324226
879	-43.5086429	172.698825	35.72	186.81323176048284	0.04753912937254958
880	-43.5100634	172.700279	36.09	178.90103475227411	0.049255536123170254
881	-43.5116031	172.700383	37.34	186.05887171099502	0.04575139860722736
882	-43.5170498	172.689783	35.08	195.7031118920273	0.04588148594740985
883	-43.518431	172.690381	21.51	194.62755894411842	0.13279344714114744
884	-43.5182266	172.692131	21.18	206.89942858271172	0.13234076447930201
885	-43.5181632	172.694422	23.47	179.13892067832765	0.1131852514664419
886	-43.519009	172.698158	39.04	176.48381565967836	0.03805275277890837
887	-43.5154381	172.69366	23.76	181.73018485997648	0.11536693268928079
888	-43.5142049	172.693632	22.27	189.7013897011627	0.0976626437675932
889	-43.5127024	172.696195	37.86	158.32332618947635	0.06460992724225913
890	-43.5151683	172.69929	24.38	183.4736356094065	0.10093961651132188
891	-43.5173003	172.702099	27.67	195.86856335913268	0.06314779875853656
892	-43.5148107	172.706621	38.17	175.13162400483048	0.05631917769823064
893	-43.5152486	172.703108	38.08	199.42044313444393	0.04359505046105854
894	-43.5113872	172.702362	37.96	190.57434859991756	0.04135877301473826
895	-43.513443	172.700039	22.75	190.51280865247756	0.11315607865138037
896	-43.5190266	172.689169	34.94	188.52267497748647	0.048915487822244946
897	-43.5210251	172.692874	22.03	210.22499273883466	0.12617285453047583
898	-43.5205587	172.689217	21.67	180.66224579568387	0.16146969929999663
899	-43.5201125	172.687029	21.11	182.8210904643239	0.15204160527571864
901	-43.5215674	172.685786	23.32	197.0740368483602	0.09983278487586585
902	-43.5233924	172.68645	20.63	194.3060427105848	0.15143062247335443
903	-43.5217598	172.683729	19.46	185.85945778389905	0.17389925792385127
904	-43.5210557	172.681329	16.21	202.73990853568458	0.23315315934864006
905	-43.5225488	172.681575	18.97	198.9760606475833	0.19685421099230793
907	-43.5203899	172.693965	22.57	198.47907739869675	0.10763293881029452
908	-43.5170711	172.69851	22.58	185.20472676690642	0.11388898883888252
909	-43.2871137	172.716511	7.59	224.89570758311496	0.4171696737493404
910	-43.2868529	172.716598	7.71	233.2429578513766	0.35184850293991826
911	-43.4851092	172.711967	18.51	170.48254354886447	0.1879374052528297
912	-43.4837977	172.712638	38.14	183.46831818828684	0.052782895375642944
913	-43.4816238	172.711834	30.0	174.0005855074978	0.05407856543893568
914	-43.4788857	172.710962	26.61	180.6846461390619	0.06707926096160795
915	-43.4752865	172.709242	26.05	177.4488540340869	0.09257280259479317
916	-43.4770143	172.708592	37.94	182.34843734010238	0.05213582044446395
917	-43.4789187	172.70796	36.13	202.90475134442633	0.042462660313568414
918	-43.4804087	172.709589	24.12	185.42534919623762	0.08904346254959582
919	-43.4835132	172.710088	24.47	184.5569101653317	0.0888959713214604
920	-43.4838225	172.709191	24.26	181.20060080761786	0.08905031402267019
921	-43.4862214	172.708323	26.15	215.3400821717316	0.07020186779245087
922	-43.4832846	172.705118	24.54	187.52175171111094	0.08808071885367691
923	-43.4822889	172.707257	24.75	186.92128182577613	0.07404865199773851
924	-43.4804047	172.704957	26.48	188.26412011552148	0.07324767469086992
925	-43.4804337	172.701824	24.23	174.02332510685062	0.0834602621937421
927	-43.4759257	172.705815	22.7	206.4113076851257	0.13823051510407794
928	-43.4754905	172.707473	23.46	177.36560596686965	0.10877392833144622
929	-43.4727769	172.705008	22.52	200.57353084827503	0.12929062738429734
932	-43.4764954	172.702454	17.42	185.40223792654677	0.24048891149758633
933	-43.4771408	172.706013	25.95	186.17056364313942	0.09540933620644669
1118	-43.5078637	172.674807	20.76	213.08069113022634	0.14725844171751515
1266	-43.3829524	172.659099	9.64	203.9496552796622	0.4486990759993694
1282	-43.3780349	172.660941	3.64	91.89076818491661	0.15986835843669212
